aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Label,
0.01,0.96,0.18,-23.44,2.32,1.59,-70,74,-79,3,
0.01,0.96,0.14,-18.49,5.07,0.55,-67,73,-75,3,
0,0.97,0.07,-26.31,5.37,2.87,-61,67,-66,3,
0.01,0.97,0.04,-22.83,3.05,0.43,-65,68,-63,3,
0,0.97,-0.04,-23.32,1.4,0.24,-61,65,-64,3,
0,0.97,-0.07,-23.62,1.4,-0.43,-62,64,-62,3,
0,0.96,-0.14,-19.53,2.44,-0.49,-61,62,-57,3,
0,0.96,-0.14,-4.46,-0.06,0.06,-62,60,-55,3,
0.01,0.96,-0.14,-4.46,-0.24,0,-60,61,-58,3,
0,0.96,-0.16,-3.66,-0.37,-0.06,-60,61,-57,3,
0,0.96,-0.15,2.01,-0.43,-0.18,-58,62,-55,3,
0,0.96,-0.15,-4.58,0.12,-0.43,-58,63,-53,3,
0,0.96,-0.17,0.37,-1.1,-0.18,-61,62,-58,3,
0.01,0.95,-0.17,-5.92,0.55,-0.67,-58,62,-60,3,
0.01,0.95,-0.19,-10.86,0.92,-0.73,-60,61,-55,3,
0,0.95,-0.21,-1.59,0.98,-0.49,-57,62,-58,3,
0,0.95,-0.21,8.36,0,-0.49,-56,59,-59,3,
0.01,0.95,-0.19,10.86,-1.16,-0.49,-56,60,-57,3,
0.01,0.96,-0.14,31.43,-1.1,-1.77,-61,62,-57,3,
0.01,0.97,-0.08,23.19,-3.48,1.1,-60,61,-57,3,
0,0.97,-0.01,31.56,-1.59,-0.12,-60,67,-62,3,
0.01,0.97,-0.03,2.38,-1.46,-0.18,-63,67,-60,3,
0,0.97,0,16.78,-4.52,-0.12,-64,66,-66,3,
0,0.97,0.03,9.58,-2.14,-0.31,-63,68,-68,3,
0,0.98,0.04,9.58,0.43,-0.43,-65,68,-66,3,
0,0.97,0.06,-3.3,0.85,0.61,-66,69,-67,3,
0,0.97,0.09,14.04,0.12,-1.59,-68,70,-72,3,
0.01,0.96,0.11,6.04,2.01,-0.43,-66,69,-70,3,
0,0.97,0.08,-21,3.23,1.65,-65,68,-71,3,
0,0.97,0.03,-20.02,3.66,0.61,-64,67,-64,3,
0.01,0.97,-0.02,-27.71,0.18,0.31,-62,67,-60,3,
0,0.97,-0.06,-26.25,0.55,-0.24,-61,65,-64,3,
0,0.97,-0.11,-13.31,2.75,-2.81,-61,61,-57,3,
0.01,0.96,-0.13,-17.27,0.92,-0.61,-59,63,-54,3,
0.01,0.95,-0.18,-5.37,1.04,-0.24,-58,59,-54,3,
0,0.95,-0.17,-24.78,2.26,-0.55,-56,60,-54,3,
0,0.94,-0.25,-15.08,0.49,1.22,-59,58,-55,3,
0,0.93,-0.28,-18.13,1.1,0.49,-56,58,-55,3,
-0.01,0.92,-0.29,-12.63,-0.43,0.61,-55,58,-51,3,
-0.01,0.92,-0.33,16.54,0.79,-0.61,-56,56,-51,3,
0,0.94,-0.25,25.39,-1.83,-0.31,-58,57,-49,3,
0,0.95,-0.2,26.92,-2.62,-0.43,-59,60,-50,3,
0.01,0.96,-0.15,33.75,-3.85,-0.24,-60,61,-57,3,
0,0.97,-0.07,45.35,-4.58,0.92,-61,62,-61,3,
0,0.97,0.01,34.91,-3.23,-0.37,-65,64,-68,3,
0,0.97,0.08,34.36,-1.53,-1.34,-63,66,-64,3,
0,0.96,0.14,20.94,-4.03,-1.71,-66,72,-77,3,
0,0.95,0.19,25.33,1.04,-0.67,-70,72,-81,3,
0.01,0.95,0.2,-0.61,2.38,1.53,-71,73,-86,3,
0.01,0.95,0.2,-8.24,1.22,-0.37,-70,74,-80,3,
0.01,0.95,0.18,-25.88,4.39,0.61,-70,73,-79,3,
0,0.98,0.03,-41.87,4.7,1.46,-63,67,-67,3,
0.01,0.97,0.03,-13.61,2.93,0.67,-65,66,-67,3,
0,0.97,-0.02,-4.76,-1.89,0.43,-63,63,-60,3,
0,0.98,0.02,28.32,-4.21,-1.34,-59,67,-64,3,
0.01,0.96,0.11,19.65,-1.77,-0.61,-62,65,-71,3,
0,0.97,0.12,28.56,-5.19,0.55,-66,69,-73,3,
0.01,0.96,0.17,14.95,-2.81,-0.24,-70,73,-78,3,
0.01,0.95,0.22,28.99,-0.37,-0.49,-72,74,-83,3,
0.01,0.94,0.26,8.24,0.55,1.1,-73,79,-88,3,
0.01,0.94,0.27,1.4,-0.85,-0.24,-75,79,-89,3,
0.01,0.94,0.26,11.11,-1.95,-0.31,-76,78,-92,3,
0.01,0.92,0.31,4.03,-0.24,-0.49,-78,81,-97,3,
0.01,0.92,0.32,12.57,-2.32,-0.85,-78,78,-97,3,
0.01,0.91,0.35,9.7,-0.49,-1.34,-79,83,-99,3,
0.01,0.91,0.35,-6.23,1.53,0.85,-79,83,-106,3,
0.01,0.92,0.32,-32.35,11.84,1.71,-76,80,-95,3,
0,0.96,0.21,-44.19,8.24,8.54,-70,75,-81,3,
0,0.97,0.12,-45.1,5.19,5.13,-63,72,-74,3,
0,0.98,0.03,-42.05,2.5,3.17,-60,67,-65,3,
0.01,0.97,0.01,-6.65,-6.16,0.37,-62,66,-58,3,
0.01,0.97,-0.01,-21.97,1.95,1.4,-56,62,-59,3,
0.01,0.97,-0.06,-4.58,-3.54,2.08,-58,61,-57,3,
0,0.96,0,12.15,-1.53,1.16,-57,61,-59,3,
0,0.97,-0.02,-5.74,0.85,0.67,-56,64,-56,3,
0,0.97,-0.02,6.16,-2.93,0.49,-58,62,-58,3,
0.01,0.98,-0.06,-11.54,0.24,-0.55,-58,62,-65,3,
0,0.97,-0.04,-4.33,-1.34,-0.92,-57,61,-63,3,
0.01,0.97,-0.06,4.7,0.12,-0.43,-60,61,-54,3,
0,0.97,-0.02,-0.43,0.43,-0.43,-58,61,-66,3,
0,0.97,-0.05,0.24,0.49,-0.12,-59,64,-61,3,
0.01,0.97,-0.05,-2.75,3.78,-0.73,-58,65,-64,3,
0.01,0.97,-0.04,0.61,0.18,-0.12,-56,60,-59,3,
0,0.97,-0.04,0.85,-0.73,-0.24,-56,61,-59,3,
0,0.97,-0.04,3.66,-0.43,0.49,-59,58,-53,3,
0.01,0.97,-0.03,-2.69,0.24,-1.34,-56,68,-55,3,
0,0.97,-0.03,-0.85,-1.1,0,-57,68,-62,3,
0,0.97,-0.05,-0.85,0.24,-0.43,-58,62,-61,3,
0,0.97,-0.04,-1.28,0.24,-0.37,-56,62,-61,3,
0,0.97,-0.04,1.46,-0.24,-0.12,-59,61,-57,3,
0,0.97,-0.05,-0.73,-0.37,0.37,-59,63,-56,3,
0,0.97,-0.05,-2.01,-0.49,0.12,-58,64,-57,3,
0,0.97,-0.05,0.12,0,0.12,-60,62,-57,3,
0,0.97,-0.05,1.59,0.24,-0.55,-59,64,-61,3,
0,0.97,-0.05,-6.71,-0.67,-0.24,-57,63,-61,3,
0,0.97,-0.05,0.43,0.61,-0.49,-57,63,-57,3,
0.01,0.97,-0.06,-0.18,0.18,-0.37,-56,62,-61,3,
0,0.97,-0.05,-1.65,-0.06,-0.12,-58,62,-59,3,
0,0.97,-0.06,-3.17,0.06,-0.43,-58,63,-60,3,
0,0.97,-0.06,1.28,-0.37,0.12,-61,61,-59,3,
0,0.97,-0.06,-2.62,0.31,-0.55,-59,62,-55,3,
0,0.97,-0.06,1.53,-0.12,-0.06,-56,62,-60,3,
0,0.97,-0.06,-1.04,0.37,-0.37,-59,61,-60,3,
0,0.97,-0.06,0.24,-0.06,-0.24,-60,59,-57,3,
0,0.97,-0.06,0.61,0.06,0,-56,62,-57,3,
0,0.97,-0.06,-0.31,0.12,-0.12,-57,62,-57,3,
0,0.97,-0.06,-0.55,0.18,-0.18,-58,64,-58,3,
0,0.97,-0.06,-1.1,0.12,-0.24,-56,62,-59,3,
0,0.97,-0.06,0.92,-0.37,-0.18,-59,62,-57,3,
0,0.97,-0.06,-1.4,0.06,-0.06,-59,62,-59,3,
0,0.97,-0.07,0.37,-0.18,-0.12,-57,60,-60,3,
0,0.97,-0.07,-0.43,0.06,-0.06,-59,62,-57,3,
0,0.97,-0.06,0.67,-0.06,-0.12,-60,61,-62,3,
0,0.97,-0.06,0.61,0.18,-0.43,-58,64,-59,3,
0,0.97,-0.06,-0.55,0.12,-0.24,-58,64,-58,3,
0,0.97,-0.06,0.85,0.18,-0.18,-60,64,-58,3,
0,0.97,-0.06,0,0.06,-0.06,-58,63,-58,3,
0,0.97,-0.06,-0.98,0.24,-0.31,-58,62,-61,3,
0,0.97,-0.06,4.15,0.06,0,-58,62,-57,3,
0,0.97,-0.06,-1.16,0.06,-0.12,-60,61,-58,3,
0,0.97,-0.06,-0.12,0.06,-0.06,-60,61,-57,3,
0,0.97,-0.06,0,0.06,-0.24,-56,62,-59,3,
0,0.97,-0.06,0.43,0.12,-0.24,-57,63,-56,3,
0,0.97,-0.06,-0.61,0.24,-0.24,-57,64,-57,3,
0,0.97,-0.06,-0.31,0.18,-0.31,-60,62,-55,3,
0,0.97,-0.06,0.55,0.06,-0.06,-58,61,-62,3,
0,0.97,-0.06,0.12,0.31,-0.31,-57,63,-57,3,
0,0.97,-0.06,-1.83,0.24,-0.24,-59,63,-57,3,
0,0.97,-0.06,0.06,0,-0.06,-57,64,-57,3,
0,0.97,-0.06,-0.43,-0.18,0,-57,61,-58,3,
0,0.97,-0.06,-0.49,0.12,-0.06,-57,62,-62,3,
0,0.97,-0.06,0.18,-0.12,-0.12,-56,64,-55,3,
0,0.97,-0.06,-0.49,-0.06,-0.18,-57,64,-61,3,
0,0.97,-0.06,0,0,-0.18,-58,62,-55,3,
0.01,0.97,-0.06,0.55,0.31,-0.31,-57,64,-58,3,
0,0.97,-0.06,-0.24,0.12,-0.31,-59,62,-56,3,
0,0.97,-0.06,-0.67,0.24,-0.31,-57,61,-60,3,
0.01,0.97,-0.06,-0.37,0.18,-0.06,-57,62,-56,3,
0,0.97,-0.06,-0.37,0.12,-0.06,-56,64,-57,3,
0,0.97,-0.06,2.01,-0.12,-0.18,-58,62,-60,3,
0.01,0.97,-0.06,-0.18,0,-0.18,-58,63,-56,3,
0,0.97,-0.06,-0.31,0.18,-0.12,-57,63,-54,3,
0,0.97,-0.06,0.79,-0.06,-0.18,-57,61,-60,3,
0.01,0.97,-0.06,-0.49,0.12,-0.06,-58,65,-61,3,
0,0.97,-0.06,-0.24,0.31,-0.24,-62,63,-59,3,
0,0.97,-0.06,-0.24,0.18,-0.24,-58,61,-59,3,
0.01,0.97,-0.06,0.37,0.12,0,-58,65,-60,3,
0,0.97,-0.06,-0.37,0,0.06,-58,62,-62,3,
0,0.97,-0.06,-0.31,-0.12,0.12,-59,62,-60,3,
0,0.97,-0.06,0,0,-0.12,-60,61,-60,3,
0.01,0.97,-0.06,0.37,-0.12,-0.06,-59,62,-60,3,
0,0.97,-0.06,-1.04,0.12,-0.18,-57,62,-56,3,
0,0.97,-0.06,1.71,0.24,-0.43,-58,62,-59,3,
0.01,0.97,-0.05,3.23,0.98,-0.92,-57,63,-57,3,
0.01,0.97,-0.04,-1.22,1.34,-0.06,-58,62,-59,3,
0.01,0.97,-0.05,-3.17,-0.06,0.37,-58,61,-55,3,
0,0.97,-0.07,-7.45,1.16,-0.37,-60,62,-61,3,
0.01,0.97,-0.07,0.43,-2.01,0.79,-57,61,-57,3,
0.01,0.97,-0.09,-1.1,-1.04,0.06,-55,61,-55,3,
0,0.97,-0.07,2.26,-3.78,0,-54,58,-49,3,
0,0.97,-0.08,-2.69,-4.7,-0.85,-51,57,-52,3,
0.01,0.99,-0.03,6.9,0.67,3.78,-46,52,-52,3,
-0.02,0.97,-0.12,1.53,-3.3,-0.37,-35,47,-41,3,
0,0.97,-0.06,0.12,0.31,-0.06,-33,43,-37,3,
-0.02,0.97,-0.08,2.14,2.56,-1.89,-26,42,-35,3,
0,0.97,-0.07,-0.24,-2.99,0.43,-24,43,-31,3,
0,0.97,-0.06,3.42,1.22,-0.67,-19,42,-29,3,
0.01,0.97,-0.05,-2.69,-4.82,1.22,-17,39,-23,3,
-0.01,0.97,-0.1,-0.67,-6.29,0.55,-14,38,-22,3,
0,0.97,-0.08,2.56,0.43,-0.49,-14,40,-17,3,
0,0.97,-0.08,2.56,0.55,0.49,-15,37,-20,3,
0,0.97,-0.04,11.66,-2.38,0.43,-14,39,-18,3,
0,0.97,-0.05,-1.16,0.24,-0.61,-14,40,-20,3,
0,0.97,-0.03,0.79,0.12,0.92,-14,38,-15,3,
0,0.97,-0.05,-6.04,0.67,-0.61,-13,37,-17,3,
0,0.97,-0.06,2.08,-0.43,0.12,-14,37,-23,3,
0,0.97,-0.06,-1.46,0.73,-0.49,-14,39,-17,3,
0,0.97,-0.05,-0.18,0.49,-0.98,-14,38,-15,3,
0,0.97,-0.05,0.37,0.31,-0.73,-12,38,-16,3,
0,0.97,-0.05,1.46,0.06,0.18,-13,39,-16,3,
0,0.97,-0.06,-3.23,0.18,-0.43,-13,38,-21,3,
0,0.97,-0.05,2.93,0.12,0.31,-13,37,-23,3,
0,0.97,-0.05,0.67,0.06,0.12,-15,38,-18,3,
0,0.97,-0.05,-4.7,1.77,-0.92,-12,38,-19,3,
0,0.97,-0.06,-3.85,0.18,-0.24,-12,38,-17,3,
0,0.97,-0.07,1.46,0,0,-13,38,-21,3,
0,0.97,-0.06,1.16,-0.49,-0.24,-12,36,-13,3,
0,0.97,-0.06,2.81,-0.06,0.24,-15,36,-16,3,
0.01,0.97,-0.05,0.18,-0.12,-0.18,-15,38,-17,3,
0,0.97,-0.06,-0.55,-0.37,0.24,-13,37,-18,3,
0,0.97,-0.05,-0.12,0.18,-0.12,-12,39,-14,3,
0,0.97,-0.05,-1.53,-0.24,0.06,-9,40,-17,3,
0,0.97,-0.05,1.22,0.55,-0.06,-12,38,-24,3,
0,0.97,-0.05,0,-0.43,-0.37,-11,39,-13,3,
0.01,0.97,-0.05,1.16,0.37,0.06,-13,39,-19,3,
0,0.97,-0.05,0.06,0.24,-0.43,-12,39,-17,3,
0,0.97,-0.05,0.18,-0.06,0.24,-12,41,-19,3,
0,0.97,-0.04,1.65,0.24,-0.18,-12,36,-15,3,
0,0.97,-0.05,-0.98,-0.24,-0.18,-12,39,-19,3,
0,0.97,-0.05,1.71,0.61,-0.12,-12,37,-15,3,
0,0.97,-0.04,-1.89,-0.12,-0.43,-13,36,-18,3,
0,0.97,-0.05,1.65,0.18,-0.12,-15,35,-21,3,
0,0.97,-0.04,0.37,0.18,-0.49,-13,36,-19,3,
0,0.97,-0.05,0.12,0,-0.12,-11,38,-17,3,
0,0.97,-0.04,0.61,0.37,-0.31,-13,39,-20,3,
0.01,0.97,-0.04,-1.4,-0.18,-0.43,-14,39,-16,3,
0,0.97,-0.04,2.26,0.31,0.18,-14,38,-18,3,
0,0.97,-0.04,-0.37,-0.12,-0.12,-11,39,-17,3,
0,0.97,-0.04,-0.24,0.06,0.06,-12,36,-22,3,
0,0.97,-0.04,0.24,0,-0.24,-11,38,-23,3,
0,0.97,-0.04,-1.59,-0.31,-0.12,-12,37,-15,3,
0,0.97,-0.04,-0.43,0.12,0.18,-14,36,-18,3,
0,0.97,-0.04,-0.37,0,-0.31,-14,38,-17,3,
0,0.97,-0.04,-0.55,0,0,-12,39,-20,3,
0,0.97,-0.04,0.79,0.06,-0.12,-12,40,-18,3,
0,0.97,-0.04,0.06,0,-0.37,-15,36,-20,3,
0,0.97,-0.04,-0.98,0.31,0,-12,39,-22,3,
0,0.97,-0.04,0.92,0.18,-0.37,-13,37,-19,3,
0,0.97,-0.04,-0.92,0,-0.31,-12,38,-21,3,
0,0.97,-0.04,0.73,0.18,0,-13,38,-15,3,
0,0.97,-0.04,0.67,0.12,-0.06,-12,39,-17,3,
0,0.97,-0.04,-0.37,0.18,-0.24,-11,37,-13,3,
0,0.97,-0.04,0.24,0.12,0,-12,37,-17,3,
0,0.97,-0.04,0.18,0.06,-0.12,-13,37,-19,3,
0,0.97,-0.04,-0.61,0.24,-0.12,-13,39,-18,3,
0,0.97,-0.04,0.79,0.06,-0.12,-10,37,-19,3,
0,0.97,-0.04,0.24,-0.12,-0.24,-12,37,-16,3,
0,0.97,-0.04,-0.79,0.37,-0.18,-15,40,-18,3,
0,0.97,-0.04,-0.31,0.06,-0.24,-12,39,-19,3,
0,0.97,-0.04,0.24,-0.31,-0.31,-11,37,-20,3,
0,0.97,-0.04,-1.4,0.18,0.12,-15,38,-20,3,
0,0.97,-0.04,0.06,0,-0.06,-15,38,-18,3,
0,0.97,-0.04,0.12,-0.18,-0.24,-15,38,-21,3,
0,0.97,-0.04,-0.43,0.12,0.06,-13,38,-20,3,
0,0.97,-0.04,0.43,0.18,-0.24,-10,37,-18,3,
0,0.97,-0.04,0.67,-0.12,-0.37,-12,36,-18,3,
0,0.97,-0.04,-0.49,0.31,-0.06,-12,39,-20,3,
0,0.97,-0.04,-0.12,0.18,-0.37,-12,38,-16,3,
0,0.97,-0.04,0.37,0.12,-0.55,-12,39,-20,3,
0,0.97,-0.05,0.24,0.18,-0.12,-14,38,-22,3,
0.01,0.97,-0.04,1.71,-0.55,-0.67,-11,37,-19,3,
0,0.97,-0.02,6.59,-4.58,-0.43,-11,39,-17,3,
0.01,0.97,-0.04,-1.4,7.87,0.06,-12,38,-21,3,
0,0.97,-0.02,1.83,0.55,-0.18,-12,41,-20,3,
0,0.97,-0.02,2.87,0.37,-0.24,-12,40,-15,3,
0,0.97,-0.02,0.06,0.92,-0.06,-12,37,-16,3,
0,0.97,-0.01,0.61,0.18,-0.06,-13,36,-17,3,
0,0.97,-0.01,1.95,0.12,-0.06,-11,38,-17,3,
0,0.97,-0.01,0,-0.12,0.18,-12,38,-15,3,
0,0.97,-0.01,-0.55,-0.31,0.37,-14,38,-17,3,
0,0.97,-0.01,0.12,0.37,0.18,-14,38,-16,3,
0,0.97,0,1.95,-0.79,0.24,-14,37,-21,3,
0,0.97,-0.01,-0.73,0.24,-0.06,-15,40,-15,3,
0,0.97,0,1.16,-0.06,-0.12,-11,38,-19,3,
0,0.97,0,-0.73,-0.06,0,-10,38,-15,3,
0,0.97,-0.01,-8.48,1.53,-0.43,-14,37,-17,3,
0,0.97,-0.02,-2.56,-0.24,0,-14,36,-15,3,
0,0.97,-0.03,-7.39,0.24,-0.37,-14,38,-19,3,
0,0.97,-0.04,-1.22,0.55,-0.06,-14,38,-13,3,
0,0.97,-0.04,1.83,-0.06,0,-12,38,-17,3,
0,0.97,-0.04,0.79,0.18,-0.18,-14,41,-18,3,
0,0.97,-0.03,1.71,-0.06,-0.31,-11,39,-16,3,
0,0.97,-0.03,0.18,-0.06,-0.24,-13,40,-21,3,
0,0.97,-0.03,0.43,0.55,-0.12,-14,40,-17,3,
0,0.97,-0.03,-0.61,0.24,-0.18,-14,38,-18,3,
0,0.97,-0.03,1.77,-0.24,0.12,-11,37,-24,3,
0,0.97,-0.03,0.61,-0.18,-0.18,-12,38,-16,3,
0,0.97,-0.03,0.43,0.06,0,-12,39,-19,3,
0,0.97,-0.03,-0.43,-0.06,0,-12,38,-16,3,
0,0.97,-0.03,1.28,-0.06,-0.24,-14,37,-17,3,
0,0.97,-0.03,-0.67,0.06,-0.37,-11,39,-17,3,
0,0.97,-0.03,-0.43,-0.12,0.06,-14,39,-19,3,
0,0.97,-0.03,-0.06,0.24,-0.24,-13,39,-19,3,
0,0.97,-0.03,1.53,0.06,0.12,-12,38,-17,3,
0,0.97,-0.03,-0.67,0.31,-0.31,-14,39,-15,3,
0,0.97,-0.03,0.85,0,0,-11,38,-21,3,
0,0.97,-0.03,0.37,0.18,-0.31,-13,36,-20,3,
0,0.97,-0.03,-0.85,0.06,-0.24,-12,39,-18,3,
0,0.97,-0.03,0.67,-0.06,0.06,-12,36,-17,3,
0,0.97,-0.03,0.49,0.24,-0.18,-15,40,-16,3,
0,0.97,-0.03,0.67,0.06,-0.06,-13,40,-17,3,
0,0.97,-0.03,-1.71,0,-0.18,-14,38,-18,3,
0,0.97,-0.02,0.31,0.12,-0.24,-11,37,-17,3,
0,0.97,-0.03,1.16,0.06,-0.12,-12,36,-17,3,
0,0.97,-0.02,-1.22,0.37,-0.37,-14,35,-17,3,
0,0.97,-0.03,1.77,-0.18,0,-12,37,-16,3,
0,0.97,-0.03,-0.85,0.37,-0.31,-11,38,-15,3,
0,0.97,-0.02,1.46,0.06,-0.18,-14,38,-18,3,
0,0.97,-0.02,2.38,-0.12,0,-14,38,-19,3,
0,0.97,-0.02,0.49,0.18,-0.18,-14,39,-16,3,
0,0.97,-0.02,-0.67,0,-0.06,-13,38,-22,3,
0,0.97,-0.02,-1.16,0.12,-0.18,-11,39,-16,3,
0,0.97,-0.01,3.42,0.18,-0.49,-14,41,-20,3,
0,0.97,-0.01,4.7,0.12,-0.06,-12,40,-17,3,
0,0.97,-0.01,-4.03,-0.12,0,-14,36,-19,3,
0,0.97,-0.01,4.27,0.06,0.12,-13,39,-12,3,
0,0.97,-0.01,-2.69,0,-0.31,-15,40,-26,3,
0,0.97,-0.01,-3.3,0.18,-0.37,-12,39,-13,3,
0,0.97,-0.01,3.48,0.06,0.18,-11,36,-18,3,
0,0.97,-0.01,-1.4,0.18,-0.12,-12,37,-16,3,
0,0.97,-0.02,-2.75,0.06,-0.43,-12,36,-13,3,
0,0.97,-0.02,-1.65,0.24,-0.06,-12,39,-19,3,
0,0.97,-0.02,-1.34,0.37,-0.37,-11,39,-14,3,
0,0.97,-0.02,0.98,-0.18,-0.24,-13,38,-17,3,
0,0.97,-0.02,-0.43,0.06,-0.12,-13,39,-18,3,
0,0.97,-0.02,2.08,-0.12,0,-15,38,-18,3,
0,0.97,-0.02,-0.61,0.12,-0.12,-12,39,-20,3,
0,0.97,-0.02,-1.04,0.12,0,-13,39,-17,3,
0,0.97,-0.02,-0.49,-0.06,-0.18,-9,41,-19,3,
0,0.97,-0.02,-1.46,0,-0.24,-12,41,-19,3,
0,0.97,-0.03,0.43,-0.06,0,-12,39,-24,3,
0,0.97,-0.02,0.06,-0.31,-0.12,-14,42,-19,3,
0,0.97,-0.02,-2.2,0.12,0.06,-13,38,-16,3,
0,0.97,-0.03,2.5,0.06,-0.18,-12,39,-14,3,
0,0.97,-0.02,-0.24,0.06,-0.18,-15,39,-16,3,
0,0.97,-0.02,-2.38,0.55,-0.18,-12,39,-17,3,
0,0.97,-0.02,1.65,0,-0.18,-14,38,-18,3,
0,0.97,-0.02,-0.85,0.18,-0.12,-13,39,-17,3,
0,0.97,-0.02,0.55,0.06,-0.18,-12,38,-16,3,
0,0.97,-0.02,1.59,0.18,-0.37,-13,37,-20,3,
0,0.97,-0.01,1.46,0.37,-0.24,-13,38,-18,3,
0,0.97,-0.02,0.85,0.31,-0.24,-11,40,-21,3,
0,0.97,-0.01,0.24,0,-0.43,-11,39,-19,3,
0,0.97,-0.01,2.81,-0.06,-0.06,-12,37,-20,3,
0,0.97,0,5,-1.22,-0.12,-12,37,-16,3,
0,0.97,0,-1.28,0.18,-0.24,-14,40,-17,3,
0,0.97,0,-2.14,0.79,-0.12,-12,37,-19,3,
0,0.97,-0.01,1.1,0.12,-0.06,-13,41,-20,3,
0,0.97,-0.02,-9.16,2.44,-1.04,-12,39,-15,3,
0,0.96,0.02,13.98,0.55,0.49,-12,41,-20,3,
0,0.97,0.03,-6.96,-1.16,0.31,-12,40,-19,3,
0,0.97,-0.01,2.14,0.92,-0.31,-13,38,-17,3,
0,0.97,-0.01,-0.92,0.67,-0.24,-11,39,-15,3,
0,0.97,0.01,0.18,-0.79,-0.06,-12,41,-14,3,
0,0.97,0,-6.23,-0.37,-0.79,-11,39,-15,3,
0,0.97,-0.01,5,-0.61,0,-12,41,-19,3,
0,0.97,0,0.18,-0.18,0.24,-11,41,-22,3,
0,0.97,0.01,6.59,0.85,0.43,-10,37,-16,3,
0,0.97,0.02,-1.1,0.79,-0.18,-9,37,-17,3,
0,0.97,0.02,5.13,0.73,-0.06,-12,39,-18,3,
0,0.98,0,2.38,-0.12,0.37,-12,39,-19,3,
-0.01,0.97,0.05,8.3,1.65,0.79,-14,39,-17,3,
0,0.97,0.02,3.72,0.24,-0.79,-12,39,-20,3,
0,0.97,0.04,-3.66,0.98,0.31,-12,36,-18,3,
-0.01,0.97,0.03,-6.71,1.59,0.55,-13,40,-11,3,
0,0.97,0.02,-3.17,1.22,-0.18,-13,39,-22,3,
-0.01,0.97,0.02,3.6,0.79,0.24,-13,39,-15,3,
0,0.97,0.01,-1.89,1.04,0.18,-12,39,-15,3,
0,0.97,0.01,1.71,-0.06,-0.43,-11,40,-16,3,
-0.01,0.97,0.02,-4.7,0.49,-0.18,-11,38,-17,3,
-0.01,0.97,0,-0.61,0.24,0.18,-12,39,-14,3,
-0.01,0.97,0.01,0.55,0.31,-0.12,-12,40,-20,3,
-0.01,0.97,0.01,-0.73,-0.06,-0.37,-11,38,-17,3,
-0.01,0.97,0,-3.48,0.79,-0.06,-12,40,-20,3,
-0.01,0.97,0.01,1.77,0.55,-0.31,-14,37,-18,3,
-0.01,0.97,0.01,-1.83,0.49,-0.06,-12,38,-15,3,
-0.01,0.97,0,1.28,-0.67,-1.1,-12,37,-23,3,
-0.01,0.97,0.01,2.99,-1.71,-1.95,-10,38,-17,3,
0,0.97,0.04,16.24,0.18,0.06,-12,36,-20,3,
0,0.97,0.04,-5.92,-2.01,-1.28,-13,38,-13,3,
0,0.97,0.03,4.39,-0.49,-0.24,-11,38,-20,3,
0,0.97,0.04,-0.31,-0.24,-0.06,-13,37,-20,3,
0,0.97,0.04,1.95,-0.12,-0.06,-11,38,-16,3,
0,0.97,0.05,-2.75,0.85,-0.06,-10,38,-15,3,
0,0.97,0.05,-1.53,0.85,-0.37,-12,38,-19,3,
0,0.97,0.04,0.43,-0.12,-0.24,-12,40,-14,3,
0,0.97,0.04,-2.5,-0.49,0.06,-13,37,-14,3,
0,0.97,0.04,-2.26,-0.12,-0.06,-9,38,-9,3,
0,0.97,0.02,6.29,0.79,0.24,-11,39,-12,3,
0,0.97,0.04,-2.2,-0.12,0.06,-12,39,-17,3,
0,0.97,0.04,-3.23,0.37,-0.24,-12,41,-14,3,
0,0.97,0.04,3.48,0.67,0.06,-11,38,-18,3,
0,0.97,0.04,-6.35,-0.24,-0.18,-10,38,-18,3,
0,0.97,0.03,1.34,0.06,-0.12,-12,39,-19,3,
0,0.97,0.02,-7.51,-0.92,-0.06,-10,39,-15,3,
-0.01,0.97,0.02,-6.1,-0.49,-0.06,-11,38,-17,3,
0,0.96,0.02,-18.25,2.26,-0.43,-11,37,-20,3,
0,0.97,-0.03,-2.2,-0.18,0.06,-10,38,-16,3,
0,0.97,-0.04,-2.62,-0.06,0.12,-11,36,-22,3,
0,0.97,-0.03,7.14,0,0,-11,37,-17,3,
0,0.97,-0.04,3.23,-2.44,0.12,-12,37,-15,3,
0,0.97,-0.01,5.07,-0.43,-0.37,-13,39,-15,3,
-0.01,0.97,-0.01,5.13,0.18,-0.49,-12,38,-18,3,
0,0.97,0,1.16,-1.04,-0.37,-11,38,-18,3,
0,0.97,-0.01,3.36,-0.18,-0.24,-13,39,-17,3,
0,0.97,0.01,7.75,-1.77,-0.24,-13,39,-15,3,
0,0.96,0.04,13.85,-0.49,-0.73,-11,37,-21,3,
0,0.97,0.04,-6.35,-6.16,-0.49,-13,36,-13,3,
0,0.97,0.02,1.71,0.06,-0.37,-13,39,-15,3,
0,0.97,0.02,4.52,-4.46,-0.92,-14,41,-15,3,
0,0.97,0.05,13.98,-0.61,0.49,-13,41,-21,3,
0,0.97,0.04,-14.53,-1.28,-0.18,-12,39,-15,3,
0,0.97,0.05,-0.85,5.74,0,-11,40,-21,3,
0,0.97,0.05,10.13,0.79,-1.04,-14,38,-18,3,
0,0.97,0.06,-11.6,0.92,-0.55,-12,39,-16,3,
